zip_code,year,month,avg
11419,2004,6,231625.11627907
11419,2004,7,300414.59375
11419,2004,8,351573.819444444
11419,2004,9,280363.777777778
11419,2004,10,242479.692307692
11419,2004,11,301156.923076923
11419,2004,12,291789.830508475
11419,2005,1,251242.307692308
11419,2005,2,321804.370967742
11419,2005,3,282910.189873418
11419,2005,4,338679.254237288
11419,2005,5,335464.406779661
11419,2005,6,329391.139240506
11419,2005,7,379066.662337662
11419,2005,8,339177.397260274
11419,2005,9,374459.242424242
11419,2005,10,369304.338028169
11419,2005,11,327293.076923077
11419,2005,12,392273.745762712
11419,2006,1,337033.796296296
11419,2006,2,330188.157894737
11419,2006,3,404592.876712329
11419,2006,4,363214.298245614
11419,2006,5,391677.9375
11419,2006,6,360244.563636364
11419,2006,7,406935.104477612
11419,2006,8,462513.818181818
11419,2006,9,331348.603448276
11419,2006,10,380544.259259259
11419,2006,11,333698.52173913
11419,2006,12,410784.089285714
11419,2007,1,276059.322033898
11419,2007,2,374025.607142857
11419,2007,3,324209.629032258
11419,2007,4,411040.428571429
11419,2007,5,299296
11419,2007,6,291829.854545455
11419,2007,7,340514.35
11419,2007,8,241958.953488372
11419,2007,9,326780.475
11419,2007,10,341646.522727273
11419,2007,11,216454.8125
11419,2007,12,263299.432432432
11419,2008,1,201256.272727273
11419,2008,2,199018.342105263
11419,2008,3,161510.432432432
11419,2008,4,242898.757575758
11419,2008,5,278070.111111111
11419,2008,6,279834.84375
11419,2008,7,274922.703703704
11419,2008,8,244860.225806452
11419,2008,9,311357.4
11419,2008,10,264829.558823529
11419,2008,11,226300.6
11419,2008,12,290737.958333333
11419,2009,1,238398.794117647
11419,2009,2,170376.5
11419,2009,3,118906.476190476
11419,2009,4,243345.035714286
11419,2009,5,258102.193548387
11419,2009,6,194215.75
11419,2009,7,181140.805555556
11419,2009,8,211016.794871795
11419,2009,9,218111.870967742
11419,2009,10,289343.466666667
11419,2009,11,251938.576923077
11419,2009,12,243217.444444444
11419,2010,1,224895.416666667
11419,2010,2,154344.222222222
11419,2010,3,225284.727272727
11419,2010,4,223622.615384615
11419,2010,5,258944.166666667
11419,2010,6,216695.454545455
11419,2010,7,282483.368421053
11419,2010,8,256677.074074074
11419,2010,9,259109.757575758
11419,2010,10,144204.934782609
11419,2010,11,174227.322580645
11419,2010,12,145781.789473684
11419,2011,1,206866.260869565
11419,2011,2,115875
11419,2011,3,202661.206896552
11419,2011,4,226398.04
11419,2011,5,232418.888888889
11419,2011,6,240637.038461538
11419,2011,7,161228.181818182
11419,2011,8,224154.545454545
11419,2011,9,201487.04
11419,2011,10,311222.222222222
11419,2011,11,175713.636363636
11419,2011,12,175872.727272727
11419,2012,1,175815.769230769
11419,2012,2,138851
11419,2012,3,288809.523809524
11419,2012,4,243180.103448276
11419,2012,5,131474.8
11419,2012,6,222827.178571429
11419,2012,7,174968.064516129
11419,2012,8,205824.238095238
11419,2012,9,170923.470588235
11419,2012,10,178413.043478261
11419,2012,11,193205
11419,2012,12,193984.6875
11419,2013,1,235951.36
11419,2013,2,239117.647058824
11419,2013,3,153338.846153846
11419,2013,4,261574.074074074
11419,2013,5,221000
11419,2013,6,341242.424242424
11419,2013,7,207193
11419,2013,8,275437.5
11419,2013,9,212905.2
11419,2013,10,172432.972972973
11419,2013,11,262314.952380952
11419,2013,12,285120.5
11419,2014,1,188909.545454545
11419,2014,2,196235.294117647
11419,2014,3,222483.103448276
11419,2014,4,290687.5
11419,2014,5,262624.212121212
11419,2014,6,272664.347826087
11419,2014,7,366680.833333333
11419,2014,8,218235.714285714
11419,2014,9,255839.032258065
11419,2014,10,331598.6
11419,2014,11,110500
11420,2003,1,168469
11420,2003,2,168383.719512195
11420,2003,3,168944.9
11420,2003,4,166990.325842697
11420,2003,5,161177.405940594
11420,2003,6,202091.232142857
11420,2003,7,212966.691588785
11420,2003,8,213524.152542373
11420,2003,9,188632.216216216
11420,2003,10,197051.8
11420,2003,11,192817.326315789
11420,2003,12,203972.264150943
11420,2004,1,212928.846153846
11420,2004,2,203143.723809524
11420,2004,3,185461.321100917
11420,2004,4,174929.166666667
11420,2004,5,226650.206185567
11420,2004,6,271290
11420,2004,7,268363.536
11420,2004,8,264864.648648649
11420,2004,9,286016.481818182
11420,2004,10,248263.544444444
11420,2004,11,289720.569892473
11420,2004,12,305656.380952381
11420,2005,1,321824.237288136
11420,2005,2,333704.794520548
11420,2005,3,310221.677777778
11420,2005,4,279349.111111111
11420,2005,5,307477.828571429
11420,2005,6,326478.942307692
11420,2005,7,355700.544554455
11420,2005,8,333370.181818182
11420,2005,9,325221.070588235
11420,2005,10,316734.717391304
11420,2005,11,390591.666666667
11420,2005,12,381556.488636364
11420,2006,1,348782.168674699
11420,2006,2,333563.240506329
11420,2006,3,352167.411764706
11420,2006,4,389914.942528736
11420,2006,5,395620.204545455
11420,2006,6,362609.595959596
11420,2006,7,359987.872093023
11420,2006,8,330828.775510204
11420,2006,9,402561.85106383
11420,2006,10,366105.573170732
11420,2006,11,427810.183673469
11420,2006,12,357238.407407407
11420,2007,1,351788.358974359
11420,2007,2,425360.714285714
11420,2007,3,332370.943661972
11420,2007,4,272516.633333333
11420,2007,5,378131.651515151
11420,2007,6,333425.176470588
11420,2007,7,359557.52173913
11420,2007,8,328645.455696203
11420,2007,9,251996.857142857
11420,2007,10,302677.661538462
11420,2007,11,315144.528301887
11420,2007,12,281559.564102564
11420,2008,1,338949.462962963
11420,2008,2,249814.744186047
11420,2008,3,202103.351851852
11420,2008,4,308974.152542373
11420,2008,5,224924.37254902
11420,2008,6,254534.49122807
11420,2008,7,295662.047619048
11420,2008,8,229725.545454545
11420,2008,9,295060.148148148
11420,2008,10,254004.615384615
11420,2008,11,277980.681818182
11420,2008,12,292111.088888889
11420,2009,1,225334.870967742
11420,2009,2,218806.513513514
11420,2009,3,203362.269230769
11420,2009,4,248940.872340426
11420,2009,5,299676.853658537
11420,2009,6,257270.395833333
11420,2009,7,210389.714285714
11420,2009,8,256385.659574468
11420,2009,9,252367.659574468
11420,2009,10,267510.403846154
11420,2009,11,233730.25
11420,2009,12,338566.94
11420,2010,1,247585.942857143
11420,2010,2,251103.136363636
11420,2010,3,252659.5625
11420,2010,4,234630.468085106
11420,2010,5,230154.951219512
11420,2010,6,207879.452380952
11420,2010,7,311463.906976744
11420,2010,8,218928.35483871
11420,2010,9,241144.545454545
11420,2010,10,239896.068181818
11420,2010,11,259435.151515152
11420,2010,12,185540.810810811
11420,2011,1,206191.703703704
11420,2011,2,204476.3125
11420,2011,3,232538.441860465
11420,2011,4,260830.975609756
11420,2011,5,243360.549019608
11420,2011,6,233772.571428571
11420,2011,7,278140.685714286
11420,2011,8,213268.75
11420,2011,9,155145.581395349
11420,2011,10,157797.586206897
11420,2011,11,185112.424242424
11420,2011,12,197924.139534884
11420,2012,1,248391.852941176
11420,2012,2,198988.625
11420,2012,3,223753.265306122
11420,2012,4,312319.7
11420,2012,5,132765.714285714
11420,2012,6,275585.236842105
11420,2012,7,226390.095238095
11420,2012,8,223167.794117647
11420,2012,9,283533.178571429
11420,2012,10,210450.071428571
11420,2012,11,191567.739130435
11420,2012,12,177375.833333333
11420,2013,1,237119.391304348
11420,2013,2,198400.575757576
11420,2013,3,152702.702702703
11420,2013,4,252999.615384615
11420,2013,5,232110
11420,2013,6,183903.214285714
11420,2013,7,265248.891891892
11420,2013,8,273231.951219512
11420,2013,9,239634.210526316
11420,2013,10,257858.422222222
11420,2013,11,245337.5
11420,2013,12,195770.322580645
11420,2014,1,376353.457142857
11420,2014,2,273282.607142857
11420,2014,3,203633.486486486
11420,2014,4,201715.517241379
11420,2014,5,296761.25
11420,2014,6,319424.441176471
11420,2014,7,242725.972222222
11420,2014,8,258802.378378378
11420,2014,9,264956.565217391
11420,2014,10,337525
11420,2014,11,482583.333333333
11421,2003,1,221123.880597015
11421,2003,2,186119.782608696
11421,2003,3,205245.149253731
11421,2003,4,194595.902777778
11421,2003,5,222480.535211268
11421,2003,6,211593.388888889
11421,2003,7,212007.216216216
11421,2003,8,223826.387096774
11421,2003,9,249006.25
11421,2003,10,218206.746987952
11421,2003,11,245292.625
11421,2003,12,225126.094117647
11421,2004,1,309150
11421,2004,2,205046.811594203
11421,2004,3,214178.302631579
11421,2004,4,254042.561403509
11421,2004,5,540094.802816901
11421,2004,6,295677.538461538
11421,2004,7,352000.114285714
11421,2004,8,264782.03125
11421,2004,9,315852.542372881
11421,2004,10,338984.974025974
11421,2004,11,315951.31147541
11421,2004,12,325188.815384615
11421,2005,1,338675.484375
11421,2005,2,392766.081632653
11421,2005,3,304700.907692308
11421,2005,4,330996.155172414
11421,2005,5,321389.825396825
11421,2005,6,375109.090909091
11421,2005,7,394700.277777778
11421,2005,8,441605.933333333
11421,2005,9,416116.534482759
11421,2005,10,443539.040816327
11421,2005,11,383015.016949153
11421,2005,12,446745.298507463
11421,2006,1,397592.836363636
11421,2006,2,310903.448275862
11421,2006,3,369358.304347826
11421,2006,4,419695.907407407
11421,2006,5,425078.158730159
11421,2006,6,391118.081632653
11421,2006,7,360642.745454545
11421,2006,8,345747.730769231
11421,2006,9,429411
11421,2006,10,446257.524590164
11421,2006,11,401772.652173913
11421,2006,12,364308.433962264
11421,2007,1,374856.68
11421,2007,2,448320.685714286
11421,2007,3,750792.836734694
11421,2007,4,376066.763157895
11421,2007,5,271668.857142857
11421,2007,6,326938.113636364
11421,2007,7,271398.157894737
11421,2007,8,348784.444444444
11421,2007,9,338981.8
11421,2007,10,308534.689655172
11421,2007,11,299322.666666667
11421,2007,12,258625.413793103
11421,2008,1,225729.535714286
11421,2008,2,356641.769230769
11421,2008,3,251272.884615385
11421,2008,4,339821.153846154
11421,2008,5,253119.055555556
11421,2008,6,198696.666666667
11421,2008,7,260725.5
11421,2008,8,327072.64516129
11421,2008,9,365222.866666667
11421,2008,10,357599.393939394
11421,2008,11,256875.944444444
11421,2008,12,314040.115384615
11421,2009,1,178230.814814815
11421,2009,2,239202.65
11421,2009,3,259156.133333333
11421,2009,4,188121.818181818
11421,2009,5,246505.696969697
11421,2009,6,191050.444444444
11421,2009,7,231767.647058824
11421,2009,8,257436.236842105
11421,2009,9,315567.454545455
11421,2009,10,226506.047619048
11421,2009,11,238093.361111111
11421,2009,12,313795.853658537
11421,2010,1,342127.148148148
11421,2010,2,231775
11421,2010,3,258686.675675676
11421,2010,4,194382.456521739
11421,2010,5,248427.625
11421,2010,6,235881.333333333
11421,2010,7,247826.210526316
11421,2010,8,294796.666666667
11421,2010,9,279882.483870968
11421,2010,10,221014.576923077
11421,2010,11,244983.09375
11421,2010,12,272457.35483871
11421,2011,1,284791.6
11421,2011,2,237031.25
11421,2011,3,291860
11421,2011,4,306960.952380952
11421,2011,5,255673.714285714
11421,2011,6,255648.428571429
11421,2011,7,256901.541666667
11421,2011,8,279327.434782609
11421,2011,9,309213.782608696
11421,2011,10,231097.794117647
11421,2011,11,235496.25
11421,2011,12,323510.5
11421,2012,1,217180.28
11421,2012,2,244442.727272727
11421,2012,3,260162.173913043
11421,2012,4,175645.161290323
11421,2012,5,251885.714285714
11421,2012,6,212216.392857143
11421,2012,7,270226.666666667
11421,2012,8,280500.769230769
11421,2012,9,234421.931034483
11421,2012,10,227083.333333333
11421,2012,11,225566.37037037
11421,2012,12,431862.5
11421,2013,1,212136.894736842
11421,2013,2,301165.909090909
11421,2013,3,241125.625
11421,2013,4,261829.807692308
11421,2013,5,267576.888888889
11421,2013,6,226431.653846154
11421,2013,7,211202.275
11421,2013,8,305194.387096774
11421,2013,9,312370.777777778
11421,2013,10,268850
11421,2013,11,333350
11421,2013,12,574842.140350877
11421,2014,1,348872.636363636
11421,2014,2,172333.333333333
11421,2014,3,305535
11421,2014,4,269721.739130435
11421,2014,5,241905.238095238
11421,2014,6,362363.783783784
11421,2014,7,451278.897435897
11421,2014,8,228726.086956522
11421,2014,9,328941.176470588
11421,2014,10,370400
11421,2014,11,440200
11422,2003,1,164483.333333333
11422,2003,2,152110.641025641
11422,2003,3,111525
11422,2003,4,154979.0625
11422,2003,5,119933.076923077
11422,2003,6,169163.25
11422,2003,7,193425.263157895
11422,2003,8,178616.290322581
11422,2003,9,181177.090909091
11422,2003,10,232102.157142857
11422,2003,11,202463.186440678
11422,2003,12,199380.612244898
11422,2004,1,185559.782608696
11422,2004,2,193430.392156863
11422,2004,3,179081.026666667
11422,2004,4,192935.847457627
11422,2004,5,191043.25
11422,2004,6,191092.761904762
11422,2004,7,225969.928571429
11422,2004,8,292596.693548387
11422,2004,9,238423.618421053
11422,2004,10,259559.107142857
11422,2004,11,244898.301886792
11422,2004,12,283288.653846154
11422,2005,1,250473.509090909
11422,2005,2,303760.740740741
11422,2005,3,272743.396226415
11422,2005,4,255417.469387755
11422,2005,5,266856.64516129
11422,2005,6,289401.617647059
11422,2005,7,315828.813559322
11422,2005,8,319893.231884058
11422,2005,9,306255.923076923
11422,2005,10,361415.306122449
11422,2005,11,305281.722222222
11422,2005,12,355374.161290323
11422,2006,1,264498.222222222
11422,2006,2,298503.346938776
11422,2006,3,340437.959183673
11422,2006,4,357442.214285714
11422,2006,5,356487.735849057
11422,2006,6,331597.588235294
11422,2006,7,375200.945454545
11422,2006,8,395773.305084746
11422,2006,9,287003.4375
11422,2006,10,339515.337662338
11422,2006,11,410604.716981132
11422,2006,12,355062.677419355
11422,2007,1,339129.375
11422,2007,2,360291.627906977
11422,2007,3,313671.860465116
11422,2007,4,252678.365853659
11422,2007,5,295199.020833333
11422,2007,6,388445.085106383
11422,2007,7,381810.03030303
11422,2007,8,290494.871794872
11422,2007,9,302769.05
11422,2007,10,277623.5625
11422,2007,11,174446.071428571
11422,2007,12,291311.666666667
11422,2008,1,195667.611111111
11422,2008,2,155856.48
11422,2008,3,220618.259259259
11422,2008,4,293065.833333333
11422,2008,5,320297.382352941
11422,2008,6,267712.4375
11422,2008,7,280225.909090909
11422,2008,8,322788.05
11422,2008,9,343628.11627907
11422,2008,10,258429.064516129
11422,2008,11,270511.35
11422,2008,12,305381.566666667
11422,2009,1,350809.814814815
11422,2009,2,179296.619047619
11422,2009,3,164114.285714286
11422,2009,4,245321.64
11422,2009,5,236524.9
11422,2009,6,321777
11422,2009,7,255239.315789474
11422,2009,8,203932.583333333
11422,2009,9,267082.027777778
11422,2009,10,292826.486486487
11422,2009,11,235331.590909091
11422,2009,12,262376.152173913
11422,2010,1,137154.666666667
11422,2010,2,260313.826086957
11422,2010,3,277031.3
11422,2010,4,216063.857142857
11422,2010,5,218467.291666667
11422,2010,6,285402
11422,2010,7,259357.458333333
11422,2010,8,235584.791666667
11422,2010,9,318701.545454545
11422,2010,10,171454.941176471
11422,2010,11,309983.333333333
11422,2010,12,190333.103448276
11422,2011,1,244367.647058824
11422,2011,2,230030.714285714
11422,2011,3,253119.52
11422,2011,4,255823.333333333
11422,2011,5,294686.714285714
11422,2011,6,250321.428571429
11422,2011,7,261002.5
11422,2011,8,256055.555555556
11422,2011,9,243570
11422,2011,10,222950
11422,2011,11,264205.823529412
11422,2011,12,293856.307692308
11422,2012,1,175034.705882353
11422,2012,2,203917.588235294
11422,2012,3,247069.054054054
11422,2012,4,161508
11422,2012,5,186519.933333333
11422,2012,6,269414
11422,2012,7,186522.388888889
11422,2012,8,273157
11422,2012,9,228079.047619048
11422,2012,10,205604.166666667
11422,2012,11,209956.666666667
11422,2012,12,287234.892857143
11422,2013,1,201501
11422,2013,2,170364.8
11422,2013,3,153607.142857143
11422,2013,4,232430.925925926
11422,2013,5,209797.033333333
11422,2013,6,198889.555555556
11422,2013,7,261707.103448276
11422,2013,8,291911.8
11422,2013,9,157318.333333333
11422,2013,10,268099.2
11422,2013,11,229232.857142857
11422,2013,12,228247.333333333
11422,2014,1,272209.894736842
11422,2014,2,381409.882352941
11422,2014,3,193631.578947368
11422,2014,4,223027.5
11422,2014,5,253063.541666667
11422,2014,6,241923
11422,2014,7,236217.4375
11422,2014,8,234177.142857143
11422,2014,9,268716.157894737
11422,2014,10,378870.833333333
11422,2014,11,390000
11423,2003,1,170322.744186047
11423,2003,2,289550.1
11423,2003,3,223445.833333333
11423,2003,4,188802.230769231
11423,2003,5,237375
11423,2003,6,179229.268292683
11423,2003,7,197572.930232558
11423,2003,8,185541.666666667
11423,2003,9,130356.666666667
11423,2003,10,311247.64
11423,2003,11,179118.558139535
11423,2003,12,240581.395348837
11423,2004,1,189605.555555556
11423,2004,2,274563.45
11423,2004,3,223042.8
11423,2004,4,185486.8
11423,2004,5,212176.136363636
11423,2004,6,304461.051282051
11423,2004,7,240178.888888889
11423,2004,8,339860.869565217
11423,2004,9,327233.555555556
11423,2004,10,312227.162790698
11423,2004,11,191193.482758621
11423,2004,12,279732.127659574
11423,2005,1,269078.542857143
11423,2005,2,328125.810810811
11423,2005,3,333125.958333333
11423,2005,4,287247.411764706
11423,2005,5,319435.849056604
11423,2005,6,392816.511627907
11423,2005,7,399530
11423,2005,8,325414.482758621
11423,2005,9,388123.772727273
11423,2005,10,301033.333333333
11423,2005,11,402479.173076923
11423,2005,12,300226.41025641
11423,2006,1,284621.875
11423,2006,2,274588.852941176
11423,2006,3,244972.307692308
11423,2006,4,407016.666666667
11423,2006,5,434062.22
11423,2006,6,550647.272727273
11423,2006,7,336087.446808511
11423,2006,8,474186.666666667
11423,2006,9,361490.931818182
11423,2006,10,568308
11423,2006,11,402833.235294118
11423,2006,12,404480.952380952
11423,2007,1,353610
11423,2007,2,400927.083333333
11423,2007,3,302081.466666667
11423,2007,4,257065.034482759
11423,2007,5,181520
11423,2007,6,406309.083333333
11423,2007,7,446403.258064516
11423,2007,8,281120.9
11423,2007,9,419500
11423,2007,10,409630.956521739
11423,2007,11,212356.8
11423,2007,12,380470.588235294
11423,2008,1,251229
11423,2008,2,273486.913043478
11423,2008,3,219725.47826087
11423,2008,4,300179.523809524
11423,2008,5,310850.5
11423,2008,6,298136.8
11423,2008,7,382632.703703704
11423,2008,8,351685.838709677
11423,2008,9,698827.555555556
11423,2008,10,376382.090909091
11423,2008,11,325625.714285714
11423,2008,12,290888.888888889
11423,2009,1,380002.8
11423,2009,2,187251.8125
11423,2009,3,248111.111111111
11423,2009,4,184674.65
11423,2009,5,211599.48
11423,2009,6,221000
11423,2009,7,298527.777777778
11423,2009,8,327629.090909091
11423,2009,9,179462.625
11423,2009,10,258193.944444444
11423,2009,11,292156.25
11423,2009,12,286069.038461538
11423,2010,1,319812.272727273
11423,2010,2,343315.347826087
11423,2010,3,320576.083333333
11423,2010,4,153453.304347826
11423,2010,5,267868.8125
11423,2010,6,229736.842105263
11423,2010,7,353492.727272727
11423,2010,8,233420.476190476
11423,2010,9,250368.461538462
11423,2010,10,292500
11423,2010,11,484599.705882353
11423,2010,12,205395.789473684
11423,2011,1,272382.611111111
11423,2011,2,294061.111111111
11423,2011,3,330633.8125
11423,2011,4,286649.166666667
11423,2011,5,295500
11423,2011,6,158436.842105263
11423,2011,7,302663.909090909
11423,2011,8,357506.666666667
11423,2011,9,423302.047619048
11423,2011,10,313801
11423,2011,11,171515.2
11423,2011,12,378441.8125
11423,2012,1,154636.363636364
11423,2012,2,632382.5
11423,2012,3,215461.111111111
11423,2012,4,253369.833333333
11423,2012,5,218250.518518519
11423,2012,6,201459.125
11423,2012,7,167153.846153846
11423,2012,8,236000
11423,2012,9,358923.333333333
11423,2012,10,207031.25
11423,2012,11,316094.736842105
11423,2012,12,310555.555555556
11423,2013,1,185357.142857143
11423,2013,2,340246.461538462
11423,2013,3,266168.05
11423,2013,4,102813.1875
11423,2013,5,546000.285714286
11423,2013,6,312214.285714286
11423,2013,7,323311.818181818
11423,2013,8,244227.272727273
11423,2013,9,483500
11423,2013,10,268333.333333333
11423,2013,11,270961.545454545
11423,2013,12,836784.681818182
11423,2014,1,265170.6
11423,2014,2,351951.578947368
11423,2014,3,324161.578947368
11423,2014,4,265647.647058824
11423,2014,5,137885.944444444
11423,2014,6,387978.260869565
11423,2014,7,329941.176470588
11423,2014,8,329471.176470588
11423,2014,9,971764.171428571
11423,2014,10,493630.769230769
11423,2014,11,530298
11426,2003,1,201586.848484848
11426,2003,2,185812.5
11426,2003,3,197523.80952381
11426,2003,4,198653.846153846
11426,2003,5,232675
11426,2003,6,286644
11426,2003,7,194431.034482759
11426,2003,8,285833.333333333
11426,2003,9,241639.285714286
11426,2003,10,280059.117647059
11426,2003,11,194897.058823529
11426,2003,12,246685.714285714
11426,2004,1,276250
11426,2004,2,380218.75
11426,2004,3,164118.3
11426,2004,4,257024.137931034
11426,2004,5,255739.086956522
11426,2004,6,294396.764705882
11426,2004,7,346669.696969697
11426,2004,8,333825
11426,2004,9,424535.714285714
11426,2004,10,333896.84
11426,2004,11,285890
11426,2004,12,336984.193548387
11426,2005,1,368052.631578947
11426,2005,2,298351.851851852
11426,2005,3,358955.363636364
11426,2005,4,329743.08
11426,2005,5,373017.307692308
11426,2005,6,393000.476190476
11426,2005,7,430445.454545455
11426,2005,8,379785.714285714
11426,2005,9,444765.625
11426,2005,10,357222.222222222
11426,2005,11,454756.756756757
11426,2005,12,364023.333333333
11426,2006,1,270000
11426,2006,2,258384.772727273
11426,2006,3,210457.142857143
11426,2006,4,381000
11426,2006,5,356230
11426,2006,6,331515.076923077
11426,2006,7,458018.75
11426,2006,8,473819.366666667
11426,2006,9,391870.333333333
11426,2006,10,328460.869565217
11426,2006,11,361619.047619048
11426,2006,12,350821.428571429
11426,2007,1,316515
11426,2007,2,216824
11426,2007,3,427857.142857143
11426,2007,4,452539.473684211
11426,2007,5,272820
11426,2007,6,474150
11426,2007,7,397871.212121212
11426,2007,8,370177.272727273
11426,2007,9,344477.727272727
11426,2007,10,320913.043478261
11426,2007,11,221118.055555556
11426,2007,12,406923.076923077
11426,2008,1,329454.230769231
11426,2008,2,409106
11426,2008,3,203000
11426,2008,4,274920
11426,2008,5,256781.25
11426,2008,6,279694.444444444
11426,2008,7,289840.217391304
11426,2008,8,375996.571428571
11426,2008,9,264508.258064516
11426,2008,10,252333.888888889
11426,2008,11,430690
11426,2008,12,312678.571428571
11426,2009,1,384181.818181818
11426,2009,2,188625.625
11426,2009,3,353191.705882353
11426,2009,4,345653.846153846
11426,2009,5,334643
11426,2009,6,351444.19047619
11426,2009,7,376547.058823529
11426,2009,8,400505.625
11426,2009,9,310562.5
11426,2009,10,375704.55
11426,2009,11,315003.4
11426,2009,12,178850
11426,2010,1,328818.4
11426,2010,2,156441.285714286
11426,2010,3,226818.181818182
11426,2010,4,416422.526315789
11426,2010,5,273714.285714286
11426,2010,6,312537.037037037
11426,2010,7,184688.125
11426,2010,8,381088.235294118
11426,2010,9,241684.210526316
11426,2010,10,149184.210526316
11426,2010,11,358678
11426,2010,12,252974.782608696
11426,2011,1,173393
11426,2011,2,302994.666666667
11426,2011,3,302313.125
11426,2011,4,302750
11426,2011,5,5089458.33333333
11426,2011,6,254092.307692308
11426,2011,7,221785.714285714
11426,2011,8,329615.384615385
11426,2011,9,312287.5
11426,2011,10,302510.714285714
11426,2011,11,72500
11426,2011,12,295576.923076923
11426,2012,1,274430
11426,2012,2,219058.823529412
11426,2012,3,139666.666666667
11426,2012,4,185194.444444444
11426,2012,5,309600
11426,2012,6,376244.058823529
11426,2012,7,405778.571428571
11426,2012,8,299555.555555556
11426,2012,9,252733.333333333
11426,2012,10,334600
11426,2012,11,253333.333333333
11426,2012,12,336641.25
11426,2013,1,211563.125
11426,2013,2,327923.076923077
11426,2013,3,244803.882352941
11426,2013,4,196310
11426,2013,5,393366.666666667
11426,2013,6,335272.727272727
11426,2013,7,313155.333333333
11426,2013,8,267928.571428571
11426,2013,9,272636.363636364
11426,2013,10,369000
11426,2013,11,360221.684210526
11426,2013,12,368464.285714286
11426,2014,1,353421.052631579
11426,2014,2,367023.076923077
11426,2014,3,315614.166666667
11426,2014,4,293857.142857143
11426,2014,5,131406.8125
11426,2014,6,337882.352941176
11426,2014,7,404230.769230769
11426,2014,8,414785.714285714
11426,2014,9,387362
11426,2014,10,313857.538461538
11426,2014,11,474133.333333333
11427,2003,1,275195.576923077
11427,2003,2,148637.428571429
11427,2003,3,157558.333333333
11427,2003,4,131189.285714286
11427,2003,5,205042.1875
11427,2003,6,176662.5
11427,2003,7,247104.857142857
11427,2003,8,276484.848484849
11427,2003,9,310084.285714286
11427,2003,10,257207.9375
11427,2003,11,174630.434782609
11427,2003,12,242460.714285714
11427,2004,1,262821.428571429
11427,2004,2,252369.047619048
11427,2004,3,295888.235294118
11427,2004,4,253888.75
11427,2004,5,209634.615384615
11427,2004,6,254985.294117647
11427,2004,7,340112.903225806
11427,2004,8,298517.24137931
11427,2004,9,230890.625
11427,2004,10,383167.476190476
11427,2004,11,301156.25
11427,2004,12,322211.111111111
11427,2005,1,249185.555555556
11427,2005,2,314183.6875
11427,2005,3,358279.411764706
11427,2005,4,266592.962962963
11427,2005,5,304925.727272727
11427,2005,6,281946.052631579
11427,2005,7,390073.684210526
11427,2005,8,380436.363636364
11427,2005,9,351757.586206897
11427,2005,10,326574.814814815
11427,2005,11,424057.5
11427,2005,12,383445.652173913
11427,2006,1,367060.058823529
11427,2006,2,394395.833333333
11427,2006,3,334423.181818182
11427,2006,4,345980.769230769
11427,2006,5,437868.043478261
11427,2006,6,439135.9375
11427,2006,7,360275
11427,2006,8,240684.375
11427,2006,9,382045.909090909
11427,2006,10,344320
11427,2006,11,435262.5
11427,2006,12,515621.111111111
11427,2007,1,416605.555555556
11427,2007,2,575375
11427,2007,3,276426.620689655
11427,2007,4,234381.818181818
11427,2007,5,1485854.96774194
11427,2007,6,1285724.09677419
11427,2007,7,315398.266666667
11427,2007,8,1227495.17241379
11427,2007,9,338377.727272727
11427,2007,10,260700
11427,2007,11,388723.076923077
11427,2007,12,440588.235294118
11427,2008,1,376381.25
11427,2008,2,354455.25
11427,2008,3,136391.25
11427,2008,4,240208.333333333
11427,2008,5,403013.571428571
11427,2008,6,386080.333333333
11427,2008,7,285066.666666667
11427,2008,8,236626.666666667
11427,2008,9,342955.318181818
11427,2008,10,297816.666666667
11427,2008,11,212329.125
11427,2008,12,266176.470588235
11427,2009,1,271430
11427,2009,2,252516
11427,2009,3,245272.727272727
11427,2009,4,211923.076923077
11427,2009,5,412450.8
11427,2009,6,285614.705882353
11427,2009,7,313978.333333333
11427,2009,8,292951.481481481
11427,2009,9,346950.769230769
11427,2009,10,222977.272727273
11427,2009,11,377420.05
11427,2009,12,223299.076923077
11427,2010,1,297702
11427,2010,2,315105
11427,2010,3,221667.5
11427,2010,4,296356.769230769
11427,2010,5,184928.571428571
11427,2010,6,461011
11427,2010,7,366709.166666667
11427,2010,8,337911.157894737
11427,2010,9,277118.6
11427,2010,10,341100
11427,2010,11,375203.703703704
11427,2010,12,258036.428571429
11427,2011,1,351350
11427,2011,2,211162.5
11427,2011,3,166000
11427,2011,4,459091.818181818
11427,2011,5,159562.5
11427,2011,6,365906.25
11427,2011,7,149688.125
11427,2011,8,146958.333333333
11427,2011,9,356269.230769231
11427,2011,10,390004.789473684
11427,2011,11,310176.25
11427,2011,12,322860
11427,2012,1,358959.583333333
11427,2012,2,191572.65
11427,2012,3,317632.105263158
11427,2012,4,228227.272727273
11427,2012,5,332907.0625
11427,2012,6,190384.615384615
11427,2012,7,622972.909090909
11427,2012,8,305363.388888889
11427,2012,9,268080.529411765
11427,2012,10,367200
11427,2012,11,407000
11427,2012,12,423885.384615385
11427,2013,1,237945.454545455
11427,2013,2,353587.875
11427,2013,3,271526.315789474
11427,2013,4,279409.545454545
11427,2013,5,304405.238095238
11427,2013,6,346986.333333333
11427,2013,7,390849.142857143
11427,2013,8,451344.695652174
11427,2013,9,237893.571428571
11427,2013,10,254741.727272727
11427,2013,11,214619.454545455
11427,2013,12,242133.333333333
